,Estimated prevalence of TB (all forms) per 100 000 population,Estimated prevalence of TB (all forms) per 100 000 population,Estimated prevalence of TB (all forms) per 100 000 population,Estimated prevalence of TB (all forms) per 100 000 population,Estimated prevalence of TB (all forms) per 100 000 population,Estimated prevalence of TB (all forms) per 100 000 population,Estimated prevalence of TB (all forms) per 100 000 population,Estimated prevalence of TB (all forms) per 100 000 population,"Estimated prevalence of TB (all forms) per 100 000 population, low bound","Estimated prevalence of TB (all forms) per 100 000 population, low bound","Estimated prevalence of TB (all forms) per 100 000 population, low bound","Estimated prevalence of TB (all forms) per 100 000 population, low bound","Estimated prevalence of TB (all forms) per 100 000 population, low bound","Estimated prevalence of TB (all forms) per 100 000 population, low bound","Estimated prevalence of TB (all forms) per 100 000 population, low bound","Estimated prevalence of TB (all forms) per 100 000 population, low bound","Estimated prevalence of TB (all forms) per 100 000 population, high bound","Estimated prevalence of TB (all forms) per 100 000 population, high bound","Estimated prevalence of TB (all forms) per 100 000 population, high bound","Estimated prevalence of TB (all forms) per 100 000 population, high bound","Estimated prevalence of TB (all forms) per 100 000 population, high bound","Estimated prevalence of TB (all forms) per 100 000 population, high bound","Estimated prevalence of TB (all forms) per 100 000 population, high bound","Estimated prevalence of TB (all forms) per 100 000 population, high bound",Estimated prevalence of TB (all forms),Estimated prevalence of TB (all forms),Estimated prevalence of TB (all forms),Estimated prevalence of TB (all forms),Estimated prevalence of TB (all forms),Estimated prevalence of TB (all forms),Estimated prevalence of TB (all forms),Estimated prevalence of TB (all forms),"Estimated prevalence of TB (all forms), low bound","Estimated prevalence of TB (all forms), low bound","Estimated prevalence of TB (all forms), low bound","Estimated prevalence of TB (all forms), low bound","Estimated prevalence of TB (all forms), low bound","Estimated prevalence of TB (all forms), low bound","Estimated prevalence of TB (all forms), low bound","Estimated prevalence of TB (all forms), low bound","Estimated prevalence of TB (all forms), high bound","Estimated prevalence of TB (all forms), high bound","Estimated prevalence of TB (all forms), high bound","Estimated prevalence of TB (all forms), high bound","Estimated prevalence of TB (all forms), high bound","Estimated prevalence of TB (all forms), high bound","Estimated prevalence of TB (all forms), high bound","Estimated prevalence of TB (all forms), high bound","Estimated mortality of TB cases (all forms, excluding HIV) per 100 000 population","Estimated mortality of TB cases (all forms, excluding HIV) per 100 000 population","Estimated mortality of TB cases (all forms, excluding HIV) per 100 000 population","Estimated mortality of TB cases (all forms, excluding HIV) per 100 000 population","Estimated mortality of TB cases (all forms, excluding HIV) per 100 000 population","Estimated mortality of TB cases (all forms, excluding HIV) per 100 000 population","Estimated mortality of TB cases (all forms, excluding HIV) per 100 000 population","Estimated mortality of TB cases (all forms, excluding HIV) per 100 000 population","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, low bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, low bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, low bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, low bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, low bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, low bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, low bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, low bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, high bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, high bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, high bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, high bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, high bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, high bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, high bound","Estimated mortality of TB cases (all forms, excluding HIV), per 100 000 population, high bound","Estimated number of deaths from TB (all forms, excluding HIV)","Estimated number of deaths from TB (all forms, excluding HIV)","Estimated number of deaths from TB (all forms, excluding HIV)","Estimated number of deaths from TB (all forms, excluding HIV)","Estimated number of deaths from TB (all forms, excluding HIV)","Estimated number of deaths from TB (all forms, excluding HIV)","Estimated number of deaths from TB (all forms, excluding HIV)","Estimated number of deaths from TB (all forms, excluding HIV)","Estimated number of deaths from TB (all forms, excluding HIV), low bound","Estimated number of deaths from TB (all forms, excluding HIV), low bound","Estimated number of deaths from TB (all forms, excluding HIV), low bound","Estimated number of deaths from TB (all forms, excluding HIV), low bound","Estimated number of deaths from TB (all forms, excluding HIV), low bound","Estimated number of deaths from TB (all forms, excluding HIV), low bound","Estimated number of deaths from TB (all forms, excluding HIV), low bound","Estimated number of deaths from TB (all forms, excluding HIV), low bound","Estimated number of deaths from TB (all forms, excluding HIV), high bound","Estimated number of deaths from TB (all forms, excluding HIV), high bound","Estimated number of deaths from TB (all forms, excluding HIV), high bound","Estimated number of deaths from TB (all forms, excluding HIV), high bound","Estimated number of deaths from TB (all forms, excluding HIV), high bound","Estimated number of deaths from TB (all forms, excluding HIV), high bound","Estimated number of deaths from TB (all forms, excluding HIV), high bound","Estimated number of deaths from TB (all forms, excluding HIV), high bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population","Estimated mortality of TB cases who are HIV-positive, per 100 000 population","Estimated mortality of TB cases who are HIV-positive, per 100 000 population","Estimated mortality of TB cases who are HIV-positive, per 100 000 population","Estimated mortality of TB cases who are HIV-positive, per 100 000 population","Estimated mortality of TB cases who are HIV-positive, per 100 000 population","Estimated mortality of TB cases who are HIV-positive, per 100 000 population","Estimated mortality of TB cases who are HIV-positive, per 100 000 population","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, low bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, low bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, low bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, low bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, low bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, low bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, low bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, low bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, high bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, high bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, high bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, high bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, high bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, high bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, high bound","Estimated mortality of TB cases who are HIV-positive, per 100 000 population, high bound",Estimated number of deaths from TB in people who are HIV-positive,Estimated number of deaths from TB in people who are HIV-positive,Estimated number of deaths from TB in people who are HIV-positive,Estimated number of deaths from TB in people who are HIV-positive,Estimated number of deaths from TB in people who are HIV-positive,Estimated number of deaths from TB in people who are HIV-positive,Estimated number of deaths from TB in people who are HIV-positive,Estimated number of deaths from TB in people who are HIV-positive,"Estimated number of deaths from TB in people who are HIV-positive, low bound","Estimated number of deaths from TB in people who are HIV-positive, low bound","Estimated number of deaths from TB in people who are HIV-positive, low bound","Estimated number of deaths from TB in people who are HIV-positive, low bound","Estimated number of deaths from TB in people who are HIV-positive, low bound","Estimated number of deaths from TB in people who are HIV-positive, low bound","Estimated number of deaths from TB in people who are HIV-positive, low bound","Estimated number of deaths from TB in people who are HIV-positive, low bound","Estimated number of deaths from TB in people who are HIV-positive, high bound","Estimated number of deaths from TB in people who are HIV-positive, high bound","Estimated number of deaths from TB in people who are HIV-positive, high bound","Estimated number of deaths from TB in people who are HIV-positive, high bound","Estimated number of deaths from TB in people who are HIV-positive, high bound","Estimated number of deaths from TB in people who are HIV-positive, high bound","Estimated number of deaths from TB in people who are HIV-positive, high bound","Estimated number of deaths from TB in people who are HIV-positive, high bound",Estimated incidence (all forms) per 100 000 population,Estimated incidence (all forms) per 100 000 population,Estimated incidence (all forms) per 100 000 population,Estimated incidence (all forms) per 100 000 population,Estimated incidence (all forms) per 100 000 population,Estimated incidence (all forms) per 100 000 population,Estimated incidence (all forms) per 100 000 population,Estimated incidence (all forms) per 100 000 population,"Estimated incidence (all forms) per 100 000 population, low bound","Estimated incidence (all forms) per 100 000 population, low bound","Estimated incidence (all forms) per 100 000 population, low bound","Estimated incidence (all forms) per 100 000 population, low bound","Estimated incidence (all forms) per 100 000 population, low bound","Estimated incidence (all forms) per 100 000 population, low bound","Estimated incidence (all forms) per 100 000 population, low bound","Estimated incidence (all forms) per 100 000 population, low bound","Estimated incidence (all forms) per 100 000 population, high bound","Estimated incidence (all forms) per 100 000 population, high bound","Estimated incidence (all forms) per 100 000 population, high bound","Estimated incidence (all forms) per 100 000 population, high bound","Estimated incidence (all forms) per 100 000 population, high bound","Estimated incidence (all forms) per 100 000 population, high bound","Estimated incidence (all forms) per 100 000 population, high bound","Estimated incidence (all forms) per 100 000 population, high bound",Estimated number of incident cases (all forms),Estimated number of incident cases (all forms),Estimated number of incident cases (all forms),Estimated number of incident cases (all forms),Estimated number of incident cases (all forms),Estimated number of incident cases (all forms),Estimated number of incident cases (all forms),Estimated number of incident cases (all forms),"Estimated number of incident cases (all forms), low bound","Estimated number of incident cases (all forms), low bound","Estimated number of incident cases (all forms), low bound","Estimated number of incident cases (all forms), low bound","Estimated number of incident cases (all forms), low bound","Estimated number of incident cases (all forms), low bound","Estimated number of incident cases (all forms), low bound","Estimated number of incident cases (all forms), low bound","Estimated number of incident cases (all forms), high bound","Estimated number of incident cases (all forms), high bound","Estimated number of incident cases (all forms), high bound","Estimated number of incident cases (all forms), high bound","Estimated number of incident cases (all forms), high bound","Estimated number of incident cases (all forms), high bound","Estimated number of incident cases (all forms), high bound","Estimated number of incident cases (all forms), high bound",Estimated HIV in incident TB (percent),Estimated HIV in incident TB (percent),Estimated HIV in incident TB (percent),Estimated HIV in incident TB (percent),Estimated HIV in incident TB (percent),Estimated HIV in incident TB (percent),Estimated HIV in incident TB (percent),Estimated HIV in incident TB (percent),"Estimated HIV in incident TB (percent), low bound","Estimated HIV in incident TB (percent), low bound","Estimated HIV in incident TB (percent), low bound","Estimated HIV in incident TB (percent), low bound","Estimated HIV in incident TB (percent), low bound","Estimated HIV in incident TB (percent), low bound","Estimated HIV in incident TB (percent), low bound","Estimated HIV in incident TB (percent), low bound","Estimated HIV in incident TB (percent), high bound","Estimated HIV in incident TB (percent), high bound","Estimated HIV in incident TB (percent), high bound","Estimated HIV in incident TB (percent), high bound","Estimated HIV in incident TB (percent), high bound","Estimated HIV in incident TB (percent), high bound","Estimated HIV in incident TB (percent), high bound","Estimated HIV in incident TB (percent), high bound",Estimated incidence of TB cases who are HIV-positive per 100 000 population,Estimated incidence of TB cases who are HIV-positive per 100 000 population,Estimated incidence of TB cases who are HIV-positive per 100 000 population,Estimated incidence of TB cases who are HIV-positive per 100 000 population,Estimated incidence of TB cases who are HIV-positive per 100 000 population,Estimated incidence of TB cases who are HIV-positive per 100 000 population,Estimated incidence of TB cases who are HIV-positive per 100 000 population,Estimated incidence of TB cases who are HIV-positive per 100 000 population,"Estimated incidence of TB cases who are HIV-positive per 100 000 population, low bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, low bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, low bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, low bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, low bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, low bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, low bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, low bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, high bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, high bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, high bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, high bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, high bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, high bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, high bound","Estimated incidence of TB cases who are HIV-positive per 100 000 population, high bound",Estimated incidence of TB cases who are HIV-positive,Estimated incidence of TB cases who are HIV-positive,Estimated incidence of TB cases who are HIV-positive,Estimated incidence of TB cases who are HIV-positive,Estimated incidence of TB cases who are HIV-positive,Estimated incidence of TB cases who are HIV-positive,Estimated incidence of TB cases who are HIV-positive,Estimated incidence of TB cases who are HIV-positive,"Estimated incidence of TB cases who are HIV-positive, low bound","Estimated incidence of TB cases who are HIV-positive, low bound","Estimated incidence of TB cases who are HIV-positive, low bound","Estimated incidence of TB cases who are HIV-positive, low bound","Estimated incidence of TB cases who are HIV-positive, low bound","Estimated incidence of TB cases who are HIV-positive, low bound","Estimated incidence of TB cases who are HIV-positive, low bound","Estimated incidence of TB cases who are HIV-positive, low bound","Estimated incidence of TB cases who are HIV-positive, high bound","Estimated incidence of TB cases who are HIV-positive, high bound","Estimated incidence of TB cases who are HIV-positive, high bound","Estimated incidence of TB cases who are HIV-positive, high bound","Estimated incidence of TB cases who are HIV-positive, high bound","Estimated incidence of TB cases who are HIV-positive, high bound","Estimated incidence of TB cases who are HIV-positive, high bound","Estimated incidence of TB cases who are HIV-positive, high bound","Case detection rate (all forms), percent","Case detection rate (all forms), percent","Case detection rate (all forms), percent","Case detection rate (all forms), percent","Case detection rate (all forms), percent","Case detection rate (all forms), percent","Case detection rate (all forms), percent","Case detection rate (all forms), percent","Case detection rate (all forms), percent, low bound","Case detection rate (all forms), percent, low bound","Case detection rate (all forms), percent, low bound","Case detection rate (all forms), percent, low bound","Case detection rate (all forms), percent, low bound","Case detection rate (all forms), percent, low bound","Case detection rate (all forms), percent, low bound","Case detection rate (all forms), percent, low bound","Case detection rate (all forms), percent, high bound","Case detection rate (all forms), percent, high bound","Case detection rate (all forms), percent, high bound","Case detection rate (all forms), percent, high bound","Case detection rate (all forms), percent, high bound","Case detection rate (all forms), percent, high bound","Case detection rate (all forms), percent, high bound","Case detection rate (all forms), percent, high bound"
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,206.0,196.323786407767,209.44117368923636,2.5,38.5,98.0,321.75,647.5,206.0,96.41757281553399,105.85396987581657,0.74,15.5,45.0,160.75,331.0,206.0,327.75970873786406,344.2521313364246,5.3,69.5,166.0,542.0,1050.0,206.0,18265.60485436893,24596.264760709164,1.3,460.0,4500.0,28000.0,69370.0,206.0,8881.964999999998,12144.069990993477,0.44,192.5,2150.0,14000.0,34730.0,206.0,30658.054854368933,40746.52128420709,2.7,842.5,7750.0,49750.0,113815.0,206.0,18.485679611650486,22.036267982783414,0.0,2.525,6.6,36.75,60.400000000000006,206.0,11.844951456310682,14.145545459228337,0.0,1.8,4.55,18.0,40.435,206.0,25.535970873786408,29.946379100784938,0.0,3.125,9.4,52.0,79.95,206.0,1560.470291262136,2146.500288759314,0.0,27.0,365.0,2100.0,5720.0,206.0,1021.9248058252427,1400.952084298463,0.0,17.25,235.0,1575.0,3729.0,206.0,1989.4908737864077,2681.4919959743215,0.0,30.0,455.0,2950.0,6964.0,206.0,0.8558252427184466,1.7375834209961467,0.0,0.0,0.01,0.4475,5.5,206.0,0.6466504854368931,1.2541567740234993,0.0,0.01,0.03,0.45,4.16,206.0,1.4105339805825245,2.6705777590499715,0.0,0.04,0.06,0.8775000000000001,8.495000000000001,206.0,99.04854368932038,210.7307091488013,0.0,0.0,1.0,44.25,675.0,206.0,82.97053398058253,168.314291791211,0.0,0.81,11.0,40.75,587.85,206.0,169.85825242718448,323.4474926360395,1.2,3.5,22.0,89.75,1073.0,206.0,120.55728155339806,126.23180195485254,1.9,26.25,66.0,174.75,434.0,206.0,100.8368932038835,104.47497260370369,1.6,21.25,57.0,149.5,382.0,206.0,142.8878640776699,149.0293233489792,2.1,31.0,77.5,223.0,476.0,206.0,11289.717961165048,15344.539281426363,1.1,320.0,3000.0,17750.0,44550.0,206.0,9889.227184466019,13547.96171114938,1.0,242.5,2750.0,14000.0,39610.0,206.0,12984.970388349515,17297.506479671847,1.3,362.5,3500.0,21000.0,49475.0,206.0,2.5753398058252426,5.450198441772594,0.0,0.06,0.355,1.6,24.009999999999998,206.0,1.9747572815533978,4.580750571081,0.0,0.04,0.225,1.4,21.990000000000002,206.0,3.4667475728155335,7.236130087167358,0.0,0.0849999999999999,0.485,1.9,31.09,206.0,2.6984466019417477,5.606733409606971,0.0,0.0425,0.14,1.4,20.42,206.0,2.174563106796117,4.683333688980484,0.0,0.0325,0.11,0.9225000000000001,18.025,206.0,3.2893446601941747,6.6042489968456835,0.0,0.07250000000000001,0.19,1.9,23.080000000000002,206.0,298.82606796116505,631.8783076005778,0.0,2.9,25.5,120.0,2177.0,206.0,240.15966019417476,520.2392017321538,0.0,1.75,14.5,90.0,1817.0,206.0,361.6399514563107,735.8222901359903,0.01,3.425,33.5,150.0,2437.0,206.0,62.939805825242715,29.04721418087162,2.0,39.0,74.0,87.0,138.0,206.0,62.078058252427184,28.963032385986665,0.0,38.25,69.5,87.0,139.5,206.0,63.58543689320388,29.30699378036479,2.0,41.25,74.0,87.0,138.0
1991,208.0,195.5052884615385,207.80321916323234,2.8,35.75,96.0,315.75,647.5,208.0,97.60000000000001,106.601999872477,1.2,14.75,44.5,163.0,331.0,208.0,324.43365384615385,339.9382817272665,5.2,65.75,164.0,523.5,1050.0,208.0,18361.711057692308,24768.63011381919,1.5,467.5,4500.0,28500.0,69370.0,208.0,9008.464326923076,12272.082612021122,0.53,215.0,2300.0,14250.0,34730.0,208.0,30549.469230769228,40737.324727168554,2.8,892.5,7650.0,49000.0,113815.0,208.0,18.52764423076923,22.046644901852353,0.0,2.075,6.85,36.25,60.400000000000006,208.0,11.970769230769232,14.331739990125275,0.0,1.6,4.5,22.25,40.435,208.0,25.319855769230767,29.76259626937933,0.0,2.775,9.2,52.0,79.95,208.0,1555.7443269230769,2157.496384340214,0.0,30.5,345.0,2200.0,5720.0,208.0,1023.0682692307693,1410.4083252080989,0.0,18.5,245.0,1625.0,3729.0,208.0,1961.0374519230768,2672.7362549229338,0.0,39.0,455.0,2900.0,6964.0,208.0,0.9491826923076924,1.819410056026274,0.0,0.0,0.02,0.65,5.5,208.0,0.7423076923076922,1.3629218618418435,0.0,0.02,0.05,0.535,4.16,208.0,1.5504807692307692,2.7969429066065676,0.0,0.04,0.0999999999999999,1.225,8.495000000000001,208.0,108.58653846153847,219.30289690484813,0.0,0.0,1.5,64.25,675.0,208.0,95.8670673076923,181.3450336100476,0.0,2.1,10.6,58.75,587.85,208.0,192.53317307692308,347.74408875116825,1.3,4.7,22.5,130.0,1073.0,208.0,121.13653846153846,126.47003773989671,2.3,25.5,66.0,188.75,434.0,208.0,104.22740384615386,107.25397808682739,1.3,22.5,59.5,159.5,382.0,208.0,140.15432692307692,146.26451612349265,3.2,30.5,76.0,217.0,476.0,208.0,11413.967307692308,15480.169741900658,1.1,305.0,3000.0,17250.0,44550.0,208.0,10162.753365384615,13776.892825583762,1.0,250.0,2700.0,15000.0,39610.0,208.0,12900.187980769231,17307.655665286264,1.3,360.0,3350.0,21000.0,49475.0,208.0,3.003990384615385,5.858127509106522,0.0,0.1375,0.47,2.0,24.009999999999998,208.0,2.4388942307692307,5.0973242226000055,0.0,0.09,0.325,1.9,21.990000000000002,208.0,3.888173076923077,7.603034515527059,0.0,0.22749999999999992,0.64,2.3249999999999997,31.09,208.0,3.1368750000000003,6.135726108064828,0.0,0.0675,0.18,1.6,20.42,208.0,2.6709134615384613,5.3096817851111915,0.0,0.05,0.14500000000000002,1.375,18.025,208.0,3.7425,7.117143944217042,0.0,0.0975,0.25,2.6,23.080000000000002,208.0,337.06764423076925,669.4818643513726,0.0,4.425,32.0,170.0,2177.0,208.0,278.0261538461539,557.7463078197694,0.0,2.975,26.5,140.0,1817.0,208.0,399.33206730769234,773.6369630418353,0.01,5.7749999999999995,43.5,195.0,2437.0,208.0,63.706250000000004,27.67282294654663,2.0,40.0,75.0,87.0,138.0,208.0,62.893750000000004,27.55367374043255,0.0,39.0,71.5,87.0,139.5,208.0,64.48028846153846,28.006425175736332,2.0,42.0,75.0,87.0,138.0
1992,209.0,195.39856459330144,206.29527952354832,2.9,34.0,100.0,305.0,647.5,209.0,97.8645933014354,106.71975697498637,1.4,15.0,47.0,159.0,331.0,209.0,324.50765550239237,337.4862415126612,5.1,60.0,176.0,500.0,1050.0,209.0,18561.41004784689,25004.06167173617,1.7,410.0,4800.0,29000.0,69370.0,209.0,9168.505167464114,12460.005349634495,0.81,180.0,2400.0,15000.0,34730.0,209.0,30809.447368421053,41062.24050302041,3.0,760.0,7700.0,49000.0,113815.0,209.0,18.34799043062201,21.811948268973346,0.0,2.2,6.9,31.0,60.400000000000006,209.0,12.071291866028707,14.284178184270239,0.0,1.7,5.2,19.0,40.435,209.0,24.727655502392345,29.079171450805916,0.0,2.8,9.8,44.0,79.95,209.0,1556.1508133971292,2166.4799465634014,0.0,27.0,340.0,2200.0,5720.0,209.0,1039.5478947368422,1426.0814233265517,0.0,16.0,220.0,1600.0,3729.0,209.0,1944.6151196172252,2660.59699157248,0.0,31.0,430.0,2700.0,6964.0,209.0,1.0483732057416268,1.8952831720762828,0.0,0.0,0.03,0.81,5.5,209.0,0.8417224880382774,1.4318146432471128,0.0,0.02,0.05,0.62,4.16,209.0,1.6938755980861246,2.890696957121465,0.0,0.06,0.1,1.5,8.495000000000001,209.0,117.26296650717703,223.0484098062998,0.0,0.0,2.0,94.0,675.0,209.0,98.77444976076555,185.0466405209379,0.01,2.3,7.300000000000001,74.0,587.85,209.0,186.91899521531104,345.30944467558163,0.73,5.8,15.5,130.0,1073.0,209.0,121.6641148325359,127.06327317032246,2.3,24.0,66.0,189.0,434.0,209.0,106.33684210526316,108.99364409653109,1.9,21.0,60.0,168.0,382.0,209.0,138.38708133971292,145.02688535763502,2.3,28.0,74.0,217.0,476.0,209.0,11624.850717703348,15710.449720078896,1.1,290.0,3200.0,18000.0,44550.0,209.0,10449.349282296651,14075.072718448977,1.0,260.0,2600.0,16000.0,39610.0,209.0,12949.68899521531,17439.043684536617,1.3,330.0,3400.0,20000.0,49475.0,209.0,3.5001913875598083,6.2957712426769294,0.0,0.21,0.6,2.8,24.009999999999998,209.0,2.9206698564593303,5.573185763020561,0.0,0.12,0.44,2.6,21.990000000000002,209.0,4.430956937799043,8.033070351501667,0.0,0.3,0.8,3.1,31.09,209.0,3.583875598086124,6.612060953421213,0.0,0.08,0.24,2.1,20.42,209.0,3.032846889952153,5.689102682516272,0.0,0.06,0.17,1.7,18.025,209.0,4.141483253588516,7.5220301736707045,0.0,0.12,0.32,3.1,23.080000000000002,209.0,370.48435406698565,695.3021990007496,0.02,7.4,35.0,230.0,2177.0,209.0,305.90320574162683,578.5874709174532,0.0,5.1,30.0,200.0,1817.0,209.0,429.3647368421053,784.901207040422,0.02,9.1,54.5,270.0,2437.0,209.0,62.34976076555023,27.139314947284078,2.0,40.0,71.0,87.0,138.0,209.0,61.588995215310995,27.177531080290745,0.0,38.0,67.0,87.0,139.5,209.0,63.053110047846886,27.359966936417702,2.0,42.0,71.0,87.0,138.0
